Time,RightHand_Position_X,RightHand_Position_Y,RightHand_Position_Z,LeftHand_Position_X,LeftHand_Position_Y,LeftHand_Position_Z,Head_Position_X,Head_Position_Y,Head_Position_Z
12.5,0,1,0.15,0,1,0.15,0,1,0.15
12.52,0,1,0.15,0,1,0.15,0,1,0.15
12.54,0,1,0.43,0,1,0.43,0,1,0.43
12.56,0,1,0.43,0,1,0.43,0,1,0.43
12.58,0,1,0.69,0,1,0.69,0,1,0.69
12.6,0,1,0.69,0,1,0.69,0,1,0.69
12.62,0,1,0.81,0,1,0.81,0,1,0.81
12.64,0,1,0.93,0,1,0.93,0,1,0.93
12.66,0,1,0.93,0,1,0.93,0,1,0.93
12.68,0,1,0.93,0,1,0.93,0,1,0.93
12.7,0,1,1.17,0,1,1.17,0,1,1.17
12.72,0,1,1.28,0,1,1.28,0,1,1.28
12.74,0,1,1.38,0,1,1.38,0,1,1.38
12.76,0,1,1.59,0,1,1.59,0,1,1.59
12.78,0,1,1.59,0,1,1.59,0,1,1.59
12.8,0,1,1.61,0,1,1.61,0,1,1.61
12.82,0,1,1.71,0,1,1.71,0,1,1.71
12.84,0,1,1.71,0,1,1.71,0,1,1.71
12.86,0,1,1.81,0,1,1.81,0,1,1.81
12.88,0,1,1.74,0,1,1.74,0,1,1.74
12.9,0,1,1.83,0,1,1.83,0,1,1.83
12.92,0,1,1.83,0,1,1.83,0,1,1.83
12.94,0,1,1.83,0,1,1.83,0,1,1.83
12.96,0,1,1.92,0,1,1.92,0,1,1.92
12.98,0,1,1.92,0,1,1.92,0,1,1.92
13,0,1,1.92,0,1,1.92,0,1,1.92
13.02,0,1,1.92,0,1,1.92,0,1,1.92
13.04,0,1,1.92,0,1,1.92,0,1,1.92
13.06,0,1,2.12,0,1,2.12,0,1,2.12
13.08,0,1,2.12,0,1,2.12,0,1,2.12
13.1,0,1,2.14,0,1,2.14,0,1,2.14
13.12,0,1,2.14,0,1,2.14,0,1,2.14
13.14,0,1,2.23,0,1,2.23,0,1,2.23
13.16,0,1,2.23,0,1,2.23,0,1,2.23
13.18,0,1,2.23,0,1,2.23,0,1,2.23
13.2,0,1,2.25,0,1,2.25,0,1,2.25
13.22,0,1,2.25,0,1,2.25,0,1,2.25
13.24,0,1,2.33,0,1,2.33,0,1,2.33
13.26,0,1,2.27,0,1,2.27,0,1,2.27
13.28,0,1,2.27,0,1,2.27,0,1,2.27
13.3,0,1,2.35,0,1,2.35,0,1,2.35
13.32,0,1,2.35,0,1,2.35,0,1,2.35
13.34,0,1,2.29,0,1,2.29,0,1,2.29
13.36,0,1,2.29,0,1,2.29,0,1,2.29
13.38,0,1,2.37,0,1,2.37,0,1,2.37
13.4,0,1,2.39,0,1,2.39,0,1,2.39
13.42,0,1,2.39,0,1,2.39,0,1,2.39
13.44,0,1,2.39,0,1,2.39,0,1,2.39
13.46,0,1,2.39,0,1,2.39,0,1,2.39
13.48,0,1,2.41,0,1,2.41,0,1,2.41
13.5,0,1,2.41,0,1,2.41,0,1,2.41
13.52,0,1,2.41,0,1,2.41,0,1,2.41
13.54,0,1,2.44,0,1,2.44,0,1,2.44
13.56,0,1,2.44,0,1,2.44,0,1,2.44
13.58,0,1,2.46,0,1,2.46,0,1,2.46
13.6,0,1,2.53,0,1,2.53,0,1,2.53
13.62,0,1,2.48,0,1,2.48,0,1,2.48
13.64,0,1,2.55,0,1,2.55,0,1,2.55
13.66,0,1,2.57,0,1,2.57,0,1,2.57
13.68,0,1,2.57,0,1,2.57,0,1,2.57
13.7,0,1,2.59,0,1,2.59,0,1,2.59
13.72,0,1,2.61,0,1,2.61,0,1,2.61
13.74,0,1,2.61,0,1,2.61,0,1,2.61
13.76,0,1,2.65,0,1,2.65,0,1,2.65
13.78,0,1,2.65,0,1,2.65,0,1,2.65
13.8,0,1,2.67,0,1,2.67,0,1,2.67
13.82,0,1,2.63,0,1,2.63,0,1,2.63
13.84,0,1,2.65,0,1,2.65,0,1,2.65
13.86,0,1,2.67,0,1,2.67,0,1,2.67
13.88,0,1,2.64,0,1,2.64,0,1,2.64
13.9,0,1,2.68,0,1,2.68,0,1,2.68
13.92,0,1,2.64,0,1,2.64,0,1,2.64
13.94,0,1,2.71,0,1,2.71,0,1,2.71
13.96,0,1,2.73,0,1,2.73,0,1,2.73
13.98,0,1,2.7,0,1,2.7,0,1,2.7
14,0,1,2.72,0,1,2.72,0,1,2.72
14.02,0,1,2.75,0,1,2.75,0,1,2.75
14.04,0,1,2.72,0,1,2.72,0,1,2.72
14.06,0,1,2.81,0,1,2.81,0,1,2.81
14.08,0,1,2.83,0,1,2.83,0,1,2.83
14.1,0,1,2.74,0,1,2.74,0,1,2.74
14.12,0,1,2.85,0,1,2.85,0,1,2.85
14.14,0,1,2.87,0,1,2.87,0,1,2.87
14.16,0,1,2.84,0,1,2.84,0,1,2.84
14.18,0,1,2.84,0,1,2.84,0,1,2.84
14.2,0,1,2.85,0,1,2.85,0,1,2.85
14.22,0,1,2.87,0,1,2.87,0,1,2.87
14.24,0,1,2.87,0,1,2.87,0,1,2.87
14.26,0,1,2.87,0,1,2.87,0,1,2.87
14.28,0,1,2.94,0,1,2.94,0,1,2.94
14.3,0,1,2.94,0,1,2.94,0,1,2.94
14.32,0,1,3.05,0,1,3.05,0,1,3.05
14.34,0,1,3.09,0,1,3.09,0,1,3.09
14.36,0,1,3.2,0,1,3.2,0,1,3.2
14.38,0,1,3.26,0,1,3.26,0,1,3.26
14.4,0,1,3.26,0,1,3.26,0,1,3.26
14.42,0,1,3.2,0,1,3.2,0,1,3.2
14.44,0,1,3.2,0,1,3.2,0,1,3.2
14.46,0,1,3.15,0,1,3.15,0,1,3.15
14.48,0,1,3.15,0,1,3.15,0,1,3.15
14.5,0,1,3.15,0,1,3.15,0,1,3.15
14.52,0,1,3.15,0,1,3.15,0,1,3.15
14.54,0,1,3.15,0,1,3.15,0,1,3.15
14.56,0,1,3.15,0,1,3.15,0,1,3.15
14.58,0,1,3.15,0,1,3.15,0,1,3.15
14.6,0,1,3.15,0,1,3.15,0,1,3.15
14.62,0,1,3.15,0,1,3.15,0,1,3.15
14.64,0,1,3.15,0,1,3.15,0,1,3.15
14.66,0,1,3.15,0,1,3.15,0,1,3.15
14.68,0,1,3.15,0,1,3.15,0,1,3.15
14.7,0,1,3.15,0,1,3.15,0,1,3.15
14.72,0,1,3.15,0,1,3.15,0,1,3.15
14.74,0,1,3.15,0,1,3.15,0,1,3.15
14.76,0,1,3.15,0,1,3.15,0,1,3.15
14.78,0,1,3.47,0,1,3.47,0,1,3.47
14.8,0,1,3.47,0,1,3.47,0,1,3.47
14.82,0,1,3.87,0,1,3.87,0,1,3.87
14.84,0,1,4.56,0,1,4.56,0,1,4.56
14.86,0,1,4.97,0,1,4.97,0,1,4.97
14.88,0,1,5.2,0,1,5.2,0,1,5.2
14.9,0,1,5.48,0,1,5.48,0,1,5.48
14.92,0,1,5.55,0,1,5.55,0,1,5.55
14.94,0,1,5.71,0,1,5.71,0,1,5.71
14.96,0,1,5.71,0,1,5.71,0,1,5.71
14.98,0,1,5.77,0,1,5.77,0,1,5.77
15,0,1,5.78,0,1,5.78,0,1,5.78
15.02,0,1,5.8,0,1,5.8,0,1,5.8
15.04,0,1,5.8,0,1,5.8,0,1,5.8
15.06,0,1,5.8,0,1,5.8,0,1,5.8
15.08,0,1,5.8,0,1,5.8,0,1,5.8
15.1,0,1,5.8,0,1,5.8,0,1,5.8
15.12,0,1,5.8,0,1,5.8,0,1,5.8
15.14,0,1,5.8,0,1,5.8,0,1,5.8
15.16,0,1,5.8,0,1,5.8,0,1,5.8
15.18,0,1,5.8,0,1,5.8,0,1,5.8
15.2,0,1,5.8,0,1,5.8,0,1,5.8
15.22,0,1,5.8,0,1,5.8,0,1,5.8
15.24,0,1,5.8,0,1,5.8,0,1,5.8
15.26,0,1,5.8,0,1,5.8,0,1,5.8
15.28,0,1,5.8,0,1,5.8,0,1,5.8
15.3,0,1,5.8,0,1,5.8,0,1,5.8
15.32,0,1,5.8,0,1,5.8,0,1,5.8
15.34,0,1,5.81,0,1,5.81,0,1,5.81
15.36,0,1,5.81,0,1,5.81,0,1,5.81
15.38,0,1,5.81,0,1,5.81,0,1,5.81
15.4,0,1,5.81,0,1,5.81,0,1,5.81
15.42,0,1,5.81,0,1,5.81,0,1,5.81
15.44,0,1,5.81,0,1,5.81,0,1,5.81
15.46,0,1,5.81,0,1,5.81,0,1,5.81
15.48,0,1,5.81,0,1,5.81,0,1,5.81
15.5,0,1,5.87,0,1,5.87,0,1,5.87
15.52,0,1,5.94,0,1,5.94,0,1,5.94
15.54,0,1,5.96,0,1,5.96,0,1,5.96
15.56,0,1,6,0,1,6,0,1,6
15.58,0,1,6.05,0,1,6.05,0,1,6.05
15.6,0,1,6.11,0,1,6.11,0,1,6.11
15.62,0,1,6.13,0,1,6.13,0,1,6.13
15.64,0,1,6.17,0,1,6.17,0,1,6.17
15.66,0,1,6.19,0,1,6.19,0,1,6.19
15.68,0,1,6.24,0,1,6.24,0,1,6.24
15.7,0,1,6.26,0,1,6.26,0,1,6.26
15.72,0,1,6.28,0,1,6.28,0,1,6.28
15.74,0,1,6.3,0,1,6.3,0,1,6.3
15.76,0,1,6.34,0,1,6.34,0,1,6.34
15.78,0,1,6.34,0,1,6.34,0,1,6.34
15.8,0,1,6.39,0,1,6.39,0,1,6.39
15.82,0,1,6.4,0,1,6.4,0,1,6.4
15.84,0,1,6.44,0,1,6.44,0,1,6.44
15.86,0,1,6.44,0,1,6.44,0,1,6.44
15.88,0,1,6.43,0,1,6.43,0,1,6.43
15.9,0,1,6.41,0,1,6.41,0,1,6.41
15.92,0,1,6.39,0,1,6.39,0,1,6.39
15.94,0,1,6.38,0,1,6.38,0,1,6.38
15.96,0,1,6.35,0,1,6.35,0,1,6.35
15.98,0,1,6.35,0,1,6.35,0,1,6.35
16,0,1,6.35,0,1,6.35,0,1,6.35
16.02,0,1,6.35,0,1,6.35,0,1,6.35
16.04,0,1,6.34,0,1,6.34,0,1,6.34
16.06,0,1,6.34,0,1,6.34,0,1,6.34
16.08,0,1,6.34,0,1,6.34,0,1,6.34
16.1,0,1,6.34,0,1,6.34,0,1,6.34
16.12,0,1,6.34,0,1,6.34,0,1,6.34
16.14,0,1,6.34,0,1,6.34,0,1,6.34
16.16,0,1,6.34,0,1,6.34,0,1,6.34
16.18,0,1,6.34,0,1,6.34,0,1,6.34
16.2,0,1,6.34,0,1,6.34,0,1,6.34
16.22,0,1,6.34,0,1,6.34,0,1,6.34
16.24,0,1,6.34,0,1,6.34,0,1,6.34
16.26,0,1,6.34,0,1,6.34,0,1,6.34
16.28,0,1,6.34,0,1,6.34,0,1,6.34
16.3,0,1,6.34,0,1,6.34,0,1,6.34
16.32,0,1,6.34,0,1,6.34,0,1,6.34
16.34,0,1,6.34,0,1,6.34,0,1,6.34
16.36,0,1,6.34,0,1,6.34,0,1,6.34
16.38,0,1,6.34,0,1,6.34,0,1,6.34
16.4,0,1,6.34,0,1,6.34,0,1,6.34
16.42,0,1,6.34,0,1,6.34,0,1,6.34
16.44,0,1,6.34,0,1,6.34,0,1,6.34
16.46,0,1,6.34,0,1,6.34,0,1,6.34
16.48,0,1,6.34,0,1,6.34,0,1,6.34
16.5,0,1,6.34,0,1,6.34,0,1,6.34
16.52,0,1,6.34,0,1,6.34,0,1,6.34
16.54,0,1,6.34,0,1,6.34,0,1,6.34
16.56,0,1,6.34,0,1,6.34,0,1,6.34
16.58,0,1,6.34,0,1,6.34,0,1,6.34
16.6,0,1,6.34,0,1,6.34,0,1,6.34
16.62,0,1,6.34,0,1,6.34,0,1,6.34
16.64,0,1,6.34,0,1,6.34,0,1,6.34
16.66,0,1,6.34,0,1,6.34,0,1,6.34
16.68,0,1,6.34,0,1,6.34,0,1,6.34
16.7,0,1,6.34,0,1,6.34,0,1,6.34
16.72,0,1,6.34,0,1,6.34,0,1,6.34
16.74,0,1,6.34,0,1,6.34,0,1,6.34
16.76,0,1,6.34,0,1,6.34,0,1,6.34
16.78,0,1,6.34,0,1,6.34,0,1,6.34
16.8,0,1,6.34,0,1,6.34,0,1,6.34
16.82,0,1,6.34,0,1,6.34,0,1,6.34
16.84,0,1,6.34,0,1,6.34,0,1,6.34
16.86,0,1,6.34,0,1,6.34,0,1,6.34
16.88,0,1,6.34,0,1,6.34,0,1,6.34
16.9,0,1,6.34,0,1,6.34,0,1,6.34
16.92,0,1,6.34,0,1,6.34,0,1,6.34
16.94,0,1,6.34,0,1,6.34,0,1,6.34
16.96,0,1,6.34,0,1,6.34,0,1,6.34
16.98,0,1,6.34,0,1,6.34,0,1,6.34
17,0,1,6.34,0,1,6.34,0,1,6.34
17.02,0,1,6.34,0,1,6.34,0,1,6.34
17.04,0,1,6.34,0,1,6.34,0,1,6.34
17.06,0,1,6.34,0,1,6.34,0,1,6.34
17.08,0,1,6.34,0,1,6.34,0,1,6.34
17.1,0,1,6.34,0,1,6.34,0,1,6.34
17.12,0,1,6.34,0,1,6.34,0,1,6.34
17.14,0,1,6.34,0,1,6.34,0,1,6.34
17.16,0,1,6.34,0,1,6.34,0,1,6.34
17.18,0,1,6.34,0,1,6.34,0,1,6.34
17.2,0,1,6.34,0,1,6.34,0,1,6.34
17.22,0,1,6.34,0,1,6.34,0,1,6.34
17.24,0,1,6.34,0,1,6.34,0,1,6.34
17.26,0,1,6.34,0,1,6.34,0,1,6.34
17.28,0,1,6.34,0,1,6.34,0,1,6.34
17.3,0,1,6.34,0,1,6.34,0,1,6.34
17.32,0,1,6.34,0,1,6.34,0,1,6.34
17.34,0,1,6.34,0,1,6.34,0,1,6.34
17.36,0,1,6.34,0,1,6.34,0,1,6.34
17.38,0,1,6.34,0,1,6.34,0,1,6.34
17.4,0,1,6.34,0,1,6.34,0,1,6.34
17.42,0,1,6.34,0,1,6.34,0,1,6.34
17.44,0,1,6.34,0,1,6.34,0,1,6.34
17.46,0,1,6.34,0,1,6.34,0,1,6.34
17.48,0,1,6.34,0,1,6.34,0,1,6.34
17.5,0,1,6.34,0,1,6.34,0,1,6.34
17.52,0,1,6.34,0,1,6.34,0,1,6.34
17.54,0,1,6.34,0,1,6.34,0,1,6.34
17.56,0,1,6.34,0,1,6.34,0,1,6.34
17.58,0,1,6.34,0,1,6.34,0,1,6.34
17.6,0,1,6.34,0,1,6.34,0,1,6.34
17.62,0,1,6.34,0,1,6.34,0,1,6.34
17.64,0,1,6.34,0,1,6.34,0,1,6.34
17.66,0,1,6.34,0,1,6.34,0,1,6.34
17.68,0,1,6.34,0,1,6.34,0,1,6.34
17.7,0,1,6.34,0,1,6.34,0,1,6.34
17.72,0,1,6.34,0,1,6.34,0,1,6.34
17.74,0,1,6.34,0,1,6.34,0,1,6.34
17.76,0,1,6.34,0,1,6.34,0,1,6.34
17.78,0,1,6.34,0,1,6.34,0,1,6.34
17.8,0,1,6.34,0,1,6.34,0,1,6.34
17.82,0,1,6.34,0,1,6.34,0,1,6.34
17.84,0,1,6.34,0,1,6.34,0,1,6.34
17.86,0,1,6.34,0,1,6.34,0,1,6.34
17.88,0,1,6.34,0,1,6.34,0,1,6.34
17.9,0,1,6.34,0,1,6.34,0,1,6.34
17.92,0,1,6.34,0,1,6.34,0,1,6.34
17.94,0,1,6.34,0,1,6.34,0,1,6.34
17.96,0,1,6.34,0,1,6.34,0,1,6.34
17.98,0,1,6.34,0,1,6.34,0,1,6.34
18,0,1,6.34,0,1,6.34,0,1,6.34
18.02,0,1,6.34,0,1,6.34,0,1,6.34
18.04,0,1,6.34,0,1,6.34,0,1,6.34
18.06,0,1,6.34,0,1,6.34,0,1,6.34
18.08,0,1,6.34,0,1,6.34,0,1,6.34
18.1,0,1,6.34,0,1,6.34,0,1,6.34
18.12,0,1,6.34,0,1,6.34,0,1,6.34
18.14,0,1,6.34,0,1,6.34,0,1,6.34
18.16,0,1,6.34,0,1,6.34,0,1,6.34
18.18,0,1,6.34,0,1,6.34,0,1,6.34
18.2,0,1,6.34,0,1,6.34,0,1,6.34
18.22,0,1,6.34,0,1,6.34,0,1,6.34
18.24,0,1,6.34,0,1,6.34,0,1,6.34
18.26,0,1,6.34,0,1,6.34,0,1,6.34
18.28,0,1,6.34,0,1,6.34,0,1,6.34
18.3,0,1,6.34,0,1,6.34,0,1,6.34
18.32,0,1,6.34,0,1,6.34,0,1,6.34
18.34,0,1,6.34,0,1,6.34,0,1,6.34
18.36,0,1,6.34,0,1,6.34,0,1,6.34
18.38,0,1,6.34,0,1,6.34,0,1,6.34
18.4,0,1,6.34,0,1,6.34,0,1,6.34
18.42,0,1,6.34,0,1,6.34,0,1,6.34
18.44,0,1,6.34,0,1,6.34,0,1,6.34
18.46,0,1,6.34,0,1,6.34,0,1,6.34
18.48,0,1,6.34,0,1,6.34,0,1,6.34
18.5,0,1,6.34,0,1,6.34,0,1,6.34
18.52,0,1,6.34,0,1,6.34,0,1,6.34
18.54,0,1,6.34,0,1,6.34,0,1,6.34
18.56,0,1,6.34,0,1,6.34,0,1,6.34
18.58,0,1.05,6.34,0,1.05,6.34,0,1.05,6.34
18.6,0,1.12,6.34,0,1.12,6.34,0,1.12,6.34
18.62,0,1.12,6.34,0,1.12,6.34,0,1.12,6.34
18.64,0,1.16,6.34,0,1.16,6.34,0,1.16,6.34
18.66,0,1.2,6.34,0,1.2,6.34,0,1.2,6.34
18.68,0,1.23,6.34,0,1.23,6.34,0,1.23,6.34
18.7,0,1.25,6.34,0,1.25,6.34,0,1.25,6.34
18.72,0,1.28,6.34,0,1.28,6.34,0,1.28,6.34
18.74,0,1.33,6.34,0,1.33,6.34,0,1.33,6.34
18.76,0,1.37,6.34,0,1.37,6.34,0,1.37,6.34
18.78,0,1.41,6.34,0,1.41,6.34,0,1.41,6.34
18.8,0,1.47,6.34,0,1.47,6.34,0,1.47,6.34
18.82,0,1.5,6.34,0,1.5,6.34,0,1.5,6.34
18.84,0,1.56,6.34,0,1.56,6.34,0,1.56,6.34
18.86,0,1.6,6.34,0,1.6,6.34,0,1.6,6.34
18.88,0,1.65,6.34,0,1.65,6.34,0,1.65,6.34
18.9,0,1.77,6.34,0,1.77,6.34,0,1.77,6.34
18.92,0,1.77,6.34,0,1.77,6.34,0,1.77,6.34
18.94,0,1.82,6.34,0,1.82,6.34,0,1.82,6.34
18.96,0,1.86,6.34,0,1.86,6.34,0,1.86,6.34
18.98,0,1.87,6.34,0,1.87,6.34,0,1.87,6.34
19,0,1.9,6.34,0,1.9,6.34,0,1.9,6.34
19.02,0,1.95,6.34,0,1.95,6.34,0,1.95,6.34
19.04,0,2,6.34,0,2,6.34,0,2,6.34
19.06,0,2,6.34,0,2,6.34,0,2,6.34
19.08,0,2.01,6.34,0,2.01,6.34,0,2.01,6.34
19.1,0,2.07,6.34,0,2.07,6.34,0,2.07,6.34
19.12,0,2.09,6.34,0,2.09,6.34,0,2.09,6.34
19.14,0,2.11,6.34,0,2.11,6.34,0,2.11,6.34
19.16,0,2.13,6.34,0,2.13,6.34,0,2.13,6.34
19.18,0,2.15,6.34,0,2.15,6.34,0,2.15,6.34
19.2,0,2.17,6.34,0,2.17,6.34,0,2.17,6.34
19.22,0,2.17,6.34,0,2.17,6.34,0,2.17,6.34
19.24,0,2.17,6.34,0,2.17,6.34,0,2.17,6.34
19.26,0,2.17,6.34,0,2.17,6.34,0,2.17,6.34
19.28,0,2.17,6.34,0,2.17,6.34,0,2.17,6.34
19.3,0,2.13,6.34,0,2.13,6.34,0,2.13,6.34
19.32,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.34,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.36,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.38,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.4,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.42,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.44,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.46,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.48,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.5,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.52,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.54,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.56,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.58,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.6,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.62,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.64,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.66,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.68,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.7,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.72,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.74,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.76,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.78,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.8,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.82,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.84,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.86,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.88,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.9,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.92,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.94,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.96,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
19.98,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.02,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.04,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.06,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.08,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.1,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.12,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.14,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.16,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.18,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.2,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.22,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.24,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.26,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.28,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.3,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.32,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.34,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.36,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.38,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.4,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.42,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.44,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.46,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.48,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.5,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.52,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.54,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.56,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.58,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.6,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.62,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.64,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.66,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.68,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.7,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.72,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.74,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.76,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.78,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.8,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.82,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.84,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.86,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.88,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.9,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.92,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.94,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.96,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
20.98,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.02,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.04,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.06,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.08,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.1,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.12,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.14,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.16,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.18,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.2,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.22,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.24,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.26,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.28,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.3,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.32,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.34,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.36,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.38,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.4,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.42,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.44,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.46,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.48,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.5,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.52,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.54,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.56,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.58,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.6,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.62,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.64,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.66,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.68,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.7,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.72,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
21.74,0,2.12,6.34,0,2.12,6.34,0,2.12,6.34
